,source,author,title,description,url,urlToImage,publishedAt,content
29,"{'id': None, 'name': 'The Guardian'}",Grace Dent,"The Baring, London N1: ‘Where pub dining is heading’ – restaurant review | Grace Dent on restaurants","Not all gastropubs are the same. This is an exceedingly good restaurantEn route to the recently revamped The Baring in Islington, I wondered if we need a newer, better word for “gastropub”, not least because nobody ever liked that word anyway. In the noughtie…",https://amp.theguardian.com/food/2022/aug/26/the-baring-london-n1-a-benchmark-of-where-pub-dining-is-heading-restaurant-review,https://i.guim.co.uk/img/media/e3e9a7131a4fc999fc87f93095fd39d7f77347bc/0_187_5609_3366/master/5609.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=a671a036f626cebfbef99a3fd05c99db,2022-08-26T11:00:28Z,"En route to the recently revamped The Baring in Islington, I wondered if we need a newer, better word for gastropub, not least because nobody ever liked that word anyway. In the noughties, it was syn… [+5020 chars]"
30,"{'id': None, 'name': 'The Guardian'}",Caleb Klaces,Is This Love? by CE Riley review – gender-ambiguous marriage story,"The breakup of a toxic relationship is catalogued in a powerful, elliptical novel that doesn’t quite pull off its ambitious experiment CE Riley’s forceful debut novel begins with a wife filing for divorce, afraid for her physical safety. Her voice, mediated b…",https://amp.theguardian.com/books/2022/aug/17/is-this-love-by-ce-riley-review-gender-ambiguous-marriage-story,https://i.guim.co.uk/img/media/13876d1b727eae64205f86d66fe08387296a47bc/0_132_5250_3150/master/5250.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=a11441e25ec57c5f2905380fb7e50706,2022-08-17T10:00:13Z,"CE Rileys forceful debut novel begins with a wife filing for divorce, afraid for her physical safety. Her voice, mediated by her lawyers, then all but disappears, except for a few short extracts from… [+4201 chars]"
31,"{'id': None, 'name': 'The Guardian'}",Toby Hadoke,Josephine Tewson obituary,"Veteran stage and screen actor admired for her comic timing, best known for Keeping Up Appearances and Last of the Summer WineThe actor Josephine Tewson, who has died aged 91, was a doughty foot soldier in the comedy ranks, a gifted performer of great value w…",https://amp.theguardian.com/tv-and-radio/2022/aug/21/josephine-tewson-obituary,https://i.guim.co.uk/img/media/8fef9b9752f486e5ab6f3d6d338f15d93db3c2e5/0_107_4950_2970/master/4950.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=63adf7e581aa984e6e512701a2996ded,2022-08-21T15:23:54Z,"The actor Josephine Tewson, who has died aged 91, was a doughty foot soldier in the comedy ranks, a gifted performer of great value when playing opposite some of British TVs biggest stars during a ca… [+5629 chars]"
32,"{'id': None, 'name': 'The Guardian'}",Sam Wollaston,‘It’s a magical experience children never forget’: why toy shops flourish while others struggle,"The internet is killing the high street? Not if you’re in the market for a doll’s house, a pedal car or a make-your-own nodding cat. We get hands-on with a retail success storyOnce upon a time – well, only the other day, actually, a Monday morning during the …",https://amp.theguardian.com/lifeandstyle/2022/aug/23/its-a-magical-experience-children-never-forget-why-toy-shops-flourish-while-others-struggle,https://i.guim.co.uk/img/media/080b2381e406632acd9a8c98864e3a00fb2546ce/0_180_8256_4954/master/8256.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=59c46b1eff78b40cb02a0bb551e0cb71,2022-08-23T09:00:05Z,"Once upon a time well, only the other day, actually, a Monday morning during the summer holidays in the beautiful city of Bath, there stood a building. Just across from the railway station. It was st… [+9087 chars]"
33,"{'id': None, 'name': 'The Guardian'}",Cecilia Saixue Watt,From Sober Mom Squads to anti-anxiety workbooks: do new AA alternatives work?,"New ways to stop drinking have flourished during the pandemic, catering to women who feel marginalized from the abstinence programOne of Victoria Smith’s first assignments after joining A Sober Girls Guide was to come up with a name for her “self-saboteur”, h…",https://amp.theguardian.com/society/2022/sep/06/online-sobriety-groups-alcoholism-alternatives-aa,https://i.guim.co.uk/img/media/baf7854b35a458844bae80009b246c6687c5b201/0_0_1500_900/master/1500.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=a0b12494c8c545da5d3be4556f5cfadd,2022-09-07T05:00:39Z,"One of Victoria Smiths first assignments after joining A Sober Girls Guide was to come up with a name for her self-saboteur, her inner voice of insecurity.
The inner saboteur? Smith thought to herse… [+10015 chars]"
34,"{'id': None, 'name': 'The Guardian'}",Jay Rayner,"Walter’s, London: ‘So many reasons to go back’ – restaurant review","Nothing can beat a really good local restaurant, and this one in West Dulwich is a little beautyWalter’s, 84 Park Hall Road, London SE21 8BW (020 8014 8548). Snacks £3.80-£5, starters £9.50-£13, mains £19.50-£26, desserts £7-£7.50, wines from £19.50It was whe…",https://amp.theguardian.com/food/2022/aug/21/walters-london-so-many-reasons-to-go-back-restaurant-review,https://i.guim.co.uk/img/media/899a3a4fa1c120788cf464ef9a5a04952656e186/0_341_6720_4032/master/6720.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdG8tZGVmYXVsdC5wbmc&enable=upscale&s=b7006c5da49949a5c974be45e39bd263,2022-08-21T05:00:02Z,"Walters, 84 Park Hall Road, London SE21 8BW (020 8014 8548). Snacks £3.80-£5, starters £9.50-£13, mains £19.50-£26, desserts £7-£7.50, wines from £19.50
It was when they started playing the original… [+8021 chars]"
35,"{'id': None, 'name': 'The Guardian'}",Felicity Cloake,How to make the perfect chicken shawarma – recipe | Felicity Cloake's How to make the perfect…,"The robustly spiced kebab shop rotisserie favourite is tricky to reproduce at home, but it’s far from impossible, so long as you stick to a few simple rulesShawarma, an Arabic word thought to come from the Turkish çervirmek, meaning to rotate or spit-roast, i…",https://amp.theguardian.com/food/2022/aug/17/how-to-make-the-perfect-chicken-shawarma-recipe-felicity-cloake,https://i.guim.co.uk/img/media/698fd183dc12485059346ec795d4b1325d5b25bc/310_2085_2819_1691/master/2819.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=30a4cf42d7b9c12c2bd2ff28a5b8c13c,2022-08-17T11:00:13Z,"Shawarma, an Arabic word thought to come from the Turkish çervirmek, meaning to rotate or spit-roast, is the Levantine cousin of the Greek gyros and the Turkish döner: skewers of sliced or minced mea… [+8655 chars]"
36,"{'id': None, 'name': 'The Guardian'}",Yotam Ottolenghi,Yotam Ottolenghi’s recipes for preserving summer fruit and vegetables,"Preserve summer fruit and veg and, come autumn, you’ll still be enjoying aubergines in a confit, figs on giant pancakes, and watermelon with peppered chickenPickling, salting, fermenting and curing are just a few of the many ways humankind has learned to exte…",https://amp.theguardian.com/food/2022/sep/10/peppered-chicken-confit-aubergine-preserved-figs-recipes-yotam-ottolenghi-preserving-summer-fruit-and-vegetables,https://i.guim.co.uk/img/media/c115e565275c4d34e3897399a54cf2df80ea9974/0_404_2979_1786/master/2979.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=62b7231633078cf67e7924c65c001f62,2022-09-10T09:00:04Z,"Pickling, salting, fermenting and curingare just a few of the many ways humankind has learned to extend a foods shelf life. Im not one for goodbyes at the best of times, so happily this means I never… [+7403 chars]"
37,"{'id': None, 'name': 'The Guardian'}","Interview by Holly O'Neill, recipes by Jeremy Lee","Sardines on toast, grilled pork chop, apple tarts – simple recipes from Jeremy Lee’s new cookbook","The much-loved Quo Vadis chef reveals his long-awaited recipe book, packed with classic dishes that are as easy to make for one as for a family dinnerWhen Jeremy Lee received the very first copy of his new cookbook from his publishers, he immediately threw it…",https://amp.theguardian.com/food/2022/aug/21/sardines-toast-pork-chop-apple-tarts-recipes-jeremy-lee-quo-vadis,https://i.guim.co.uk/img/media/ecc9afc357bef32f0f40bab98ecafb4b7d623c1c/0_1015_3184_1910/master/3184.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdG8tZGVmYXVsdC5wbmc&enable=upscale&s=ace793e5ac29e7650b0cfe5a265a1223,2022-08-21T13:00:10Z,"When Jeremy Lee received the very first copy of his new cookbook from his publishers, he immediately threw it in a drawer, then cycled from his home in east London to get on with his day at Sohos Quo… [+13980 chars]"
38,"{'id': None, 'name': 'The Guardian'}",Rosheen Kaul,Sichuan fondue and cheat’s custard tart: Rosheen Kaul’s Chinese-ish recipes,"Drawing from her eclectic mix of backgrounds, Kaul shares three joyfully inauthentic, colourful recipes<ul><li>Get our weekend culture and lifestyle email</li></ul>If you asked me what my cultural background was a few years ago, you probably would have got a …",https://amp.theguardian.com/lifeandstyle/2022/sep/10/sichuan-fondue-and-cheats-custard-tart-rosheen-kauls-chinese-ish-recipes,https://i.guim.co.uk/img/media/ae9a1b396ff0b69e39d6e86c19d6fae371e6a49f/7_1291_2374_1424/master/2374.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=802f1eacb6aa22796f5e58c1cd508d46,2022-09-09T20:00:44Z,"If you asked me what my cultural background was a few years ago, you probably would have got a different response each time, depending on the year and my mood. The usual answer was something along th… [+7355 chars]"
39,"{'id': None, 'name': 'The Guardian'}",James Brown,‘We took the acid at 6pm – the awards started at 6.30’: the inside story of the wild early days of Loaded,"In an extract from former editor James Brown’s memoir, he remembers the chaotic, drug-fuelled chaos of working on the original 90s lads’ mag• Interview: ‘We flew so close to the sun our trainers melted’“No you get it. It’s your turn.”“Fuck you, I’m telling yo…",https://amp.theguardian.com/lifeandstyle/2022/sep/10/inside-story-of-the-wild-early-days-of-loaded-james-brown,https://i.guim.co.uk/img/media/6cc4b17171cdad99caad57b8d4a62f31dd0c6cb0/0_963_5271_3163/master/5271.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=c9504e1db3972194692ae390343e7cb5,2022-09-10T15:00:06Z,"No you get it. Its your turn.
Fuck you, Im telling you to get it.
A row in the Loaded office is so rare I put down the article I am editing and edge round my desk, which is covered in vodka bottles… [+7420 chars]"
40,"{'id': None, 'name': 'The Guardian'}",Sarah Turner,Drink in the views: the UK’s 20 best waterside pubs,"Stunning views over lakes and rivers make these the prettiest places to enjoy a pint, and maybe stay a nightA honey-stone exterior gives way to beautiful gardens with panoramic views of the River Avon, fringed with weeping willows. There is an impressive rang…",https://amp.theguardian.com/travel/2022/aug/14/20-best-waterside-pubs-uk,https://i.guim.co.uk/img/media/6ffe364b67da4aa30ced2ac6559c7b025cf8c2d9/0_501_4478_2687/master/4478.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdG8tZGVmYXVsdC5wbmc&enable=upscale&s=2e70c7f0a8fb0c7625ec890c549e1334,2022-08-14T10:00:06Z,"The Cross Guns, Wiltshire
A honey-stone exterior gives way to beautiful gardens with panoramic views of the River Avon, fringed with weeping willows. There is an impressive range of local ales, cide… [+7165 chars]"
41,"{'id': None, 'name': 'The Guardian'}",Guardian staff reporter,"‘If sex is on the cards, you barely ever remember it’: non-Brits on the boozy truth about dating in the UK","As part of a global romance special, we asked five people living in Britain what it’s really like to step out with the locals<ul><li>Britons on the awkward truth about dating abroad</li></ul>Nobody ever makes a move, no matter how drunk you both areAlice Pfei…",https://amp.theguardian.com/lifeandstyle/2022/sep/10/non-brits-on-the-boozy-truth-about-dating-in-the-uk,https://i.guim.co.uk/img/media/0101b0ce414c1775f4f0743fb3a30e7c5ef31e17/166_96_2001_1201/master/2001.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=5ca9b1d83a0d061e178fd6287d0ed661,2022-09-10T10:00:05Z,"Nobody ever makes a move, no matter how drunk you both are
Alice Pfeiffer, 37, FrenchGrowing up in Paris, the capitals reputation as the city of love is made abundantly clear. As for the reality, on… [+16328 chars]"
42,"{'id': None, 'name': 'The Guardian'}",Amelia Tait,Whatever happened to novelty bubble bath toys?,"Twenty years ago, bathtime wouldn’t have been much fun without Bart, Barbie and Darth Vader. The story of the golden age of bath toys is a real soap operaThere is a tall black cabinet in London filled with 150 bottles and 300 unblinking eyes. It’s always stra…",https://amp.theguardian.com/lifeandstyle/2022/aug/21/whatever-happened-to-novelty-bubble-bath-toys,https://i.guim.co.uk/img/media/2976b7dc1d9383d72d5f13681a204860458a0194/0_156_7354_4412/master/7354.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdG8tZGVmYXVsdC5wbmc&enable=upscale&s=86bfe0457de065387b50286074961ff6,2022-08-21T09:00:05Z,"There is a tall black cabinet in London filled with 150 bottles and 300 unblinking eyes. Its always strange seeing part of your childhood in a museum, but I never expected to be reminded of my mortal… [+11016 chars]"
43,"{'id': None, 'name': 'The Guardian'}",Interviews by Killian Fox,From oysters in Argyll to gazpacho in Lichfield – 12 restaurants to try right now,"Shuko Oda heads to Brixton for West African fish and pickles, while Mary-Ellen McTague eats local veg in Stockport – top chefs tell us about their new discoveriesChosen by Pamela Brunton, chef and co-owner, Inver, Cairndow, Argyll & Bute Continue reading...",https://amp.theguardian.com/food/2022/aug/21/oysters-inverlonan-chishuru-brixton-yellowhammer-stockport-12-restaurants-chosen-by-chefs,https://i.guim.co.uk/img/media/d1611007780f0e43f2a8eb21f915ecc3a3b02cc9/0_277_5472_3283/master/5472.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdG8tZGVmYXVsdC5wbmc&enable=upscale&s=84e770c1f46feea51070c0b3dd70ffca,2022-08-21T10:00:06Z,"Inverlonan, nr Oban, Argyll &amp; Bute
Chosen by Pamela Brunton, chef and co-owner, Inver, Cairndow, Argyll &amp; Bute
Inverlonan is a rural retreat with bothies on a cliff edge overlooking Loch Ne… [+9741 chars]"
